Time,radar,fall avg accel,fall burn time,fall dist,burn mass,fall time,ship mass,,,,,,,,,,,,,,,,,,,
80.04000007,1000.014027,27.51903133,5.989882575,355.1522411,830.5868013,14.30436662,4.484053135,,,,,,,,,,,,,,,,,,,
Time,radar,availthrust,thrust,thrust at alt,isp,atsip,mass,atmequiv,press,acc,acc,acc,fall dist,fall time,gravity,ship vertical speed,,acceleration,acceleration thrust,acceleration thrust at,,velocity,a,a after,calc thrust,
86.14000008,824.3970602,98.92992401,98.92992401,98.9467926,173.6959381,173.7065887,4.483130455,0.987129003,0.873852816,V(3.55389743189324,0.010530771, -9.04461788779399),10.75293367,8.30331137,9.780408149,-58.53947867,12.98388695,22.06715263,22.06715263,22.07091531,,-57.76136549,-9.709234017,,,
86.28000008,816.1199935,98.85336304,98.85336304,98.87021637,173.5619507,173.5721588,4.483130455,0.98724725,0.874952744,V(3.55376881831596,0.010384752, -9.04614215636924),8.384229693,8.163576489,9.78067849,-59.90147617,12.91836393,22.05007506,22.05007506,22.05383434,,-59.12190478,-9.718137765,,,
86.42000008,807.6520765,98.77509308,98.77509308,98.79193878,173.4249878,173.4347382,4.483130455,0.98736822,0.876079252,V(3.55318323768449,0.010237675, -9.04828593960553),6.304298553,8.023862193,9.780955046,-61.26304119,12.85098816,22.03261629,22.03261629,22.03637386,,-60.48512119,-9.737260086,,,
86.56000008,798.9934313,98.69513702,98.69513702,98.7119751,173.2850342,173.2943573,4.483130455,0.987491913,0.877232263,V(3.55154532715549,0.010089981, -9.04908815442973),4.516020919,7.884147024,9.78123782,-62.62454969,12.78173158,22.01478142,22.01478142,22.01853729,,-61.84746569,-9.731032104,,,
86.70000008,790.1444236,98.61349487,98.61349487,98.63031006,173.1421356,173.1509857,4.483130455,0.98761833,0.878412005,V(3.5510085884241,0.00994706, -9.04753115284459),3.021753952,7.744405339,9.78152681,-63.9864735,12.71056666,21.99657045,21.99657045,22.00032121,,-63.20719799,-9.712373596,,,
86.84000008,781.1045629,98.530159,98.530159,98.54695129,172.9962616,173.0046539,4.483130455,0.98774747,0.879618477,V(3.55106232488244,0.009803682, -9.0500633062336),1.822983049,7.60462688,9.781822026,-65.348948,12.63745746,21.97798168,21.97798168,21.98172734,,-64.57043333,-9.73739524,,,
86.98000008,771.8740051,98.44514465,98.44514465,98.46192932,172.8474274,172.8553925,4.483130455,0.987879335,0.880851755,V(3.55196742407112,0.009662147, -9.05195773993027),0.923443063,7.464857212,9.782123462,-66.71121576,12.56237159,21.95901851,21.95901851,21.96276247,,-65.93255575,-9.729445838,,,
87.12000008,762.4526168,98.3584671,98.3584671,98.37522888,172.6956787,172.703186,4.483130455,0.988013925,0.882111989,V(3.55168341908559,0.009514035, -9.05206685498065),0.32570292,7.325103311,9.782431124,-68.07310307,12.48527257,21.93968435,21.93968435,21.94342321,,-67.29563042,-9.73624764,,,
87.26000008,752.8405812,98.27011108,98.27011108,98.28686523,172.5409851,172.5480499,4.483130455,0.988151239,0.883399254,V(3.550870649814,0.009367886, -9.05125328395567),0.032142136,7.185300195,9.782745011,-69.43582395,12.40612468,21.9199758,21.9199758,21.92371295,,-68.65739718,-9.726905418,,,
87.40000008,743.0379394,98.18009186,98.18009186,98.19683075,172.3833771,172.3899994,4.483130455,0.988291276,0.88471355,V(3.5501268165829,0.009224815, -9.04743721215408),0.045371168,7.04559448,9.783065118,-70.79663984,12.32488911,21.89989625,21.89989625,21.90363,,-70.01886974,-9.724803985,,,
87.54000008,733.0447606,98.08843231,98.08843231,98.10513306,172.2228546,172.2290192,4.483130455,0.988434037,0.886055179,V(3.54944398501548,0.009081476, -9.05072687185165),0.368376738,6.905803084,9.783391454,-72.15900594,12.24152516,21.87945082,21.87945082,21.88317606,,-71.37984863,-9.721277789,,,
87.68000008,722.8607171,97.99510956,97.99510956,98.01180267,172.059433,172.0651703,4.483130455,0.988579524,0.88742399,V(3.54766258244298,0.008938846, -9.05076174488766),1.0038685,6.765989698,9.783724017,-73.52178111,12.15598662,21.85863439,21.85863439,21.86235793,,-72.74316793,-9.737994987,,,
87.82000008,712.4858314,97.90013885,97.90013885,97.91682434,171.8931427,171.8984222,4.483130455,0.988727734,0.888820284,V(3.54724595420884,0.008794002, -9.05691960356475),1.955045176,6.626165396,9.78406281,-74.88470106,12.06822776,21.83745038,21.83745038,21.84117222,,-74.10632659,-9.736847548,,,
87.96000008,701.9200665,97.80355835,97.80355835,97.82021332,171.7239838,171.7288208,4.483130455,0.988878672,0.890244061,V(3.54662018012549,0.008649111, -9.05821297839008),3.224390638,6.486330332,9.784407839,-76.24772994,11.97819981,21.81590728,21.81590728,21.81962232,,-75.46974891,-9.738730844,,,
88.10000008,691.1635901,97.70533752,97.70533752,97.7219696,171.5519714,171.5563507,4.483130455,0.989032336,0.891695472,V(3.54604655537044,0.008502011, -9.06072427366108),4.81572093,6.346480609,9.784759102,-77.61103041,11.885853,21.7939983,21.7939983,21.79770823,,-76.83197429,-9.730181286,,,
88.24000008,680.2162576,97.60549927,97.60549927,97.62210846,171.3770905,171.3810425,4.483130455,0.989188727,0.893174592,V(3.54621926071709,0.008355741, -9.05867572831695),6.729900737,6.206646671,9.785116601,-78.97394828,11.79113194,21.77172854,21.77172854,21.77543336,,-78.19523226,-9.737556951,,,
88.38000008,669.0780092,97.50404358,97.50404358,97.52063751,171.1993866,171.2028961,4.483130455,0.989347843,0.894681571,V(3.54626510814346,0.008213793, -9.05829075889861),8.971896873,6.066815149,9.785480335,-80.33669488,11.69397878,21.74909799,21.74909799,21.75279941,,-79.55891677,-9.740603629,,,
88.52000008,657.7492026,97.40098572,97.40098572,97.41755676,171.0188751,171.0219421,4.483130455,0.989509683,0.896216411,V(3.54619686210825,0.008064126, -9.0553619417641),11.54309156,5.927008495,9.785850302,-81.69880899,11.59433592,21.72611007,21.72611007,21.72980638,,-80.92004689,-9.722357968,,,
88.66000008,646.2297624,97.29633331,97.29633331,97.31289673,170.8355408,170.8381958,4.483130455,0.989674249,0.897779335,V(3.54426348320671,0.007924105, -9.05612869494716),14.4484427,5.787158813,9.786226508,-83.06186965,11.4921383,21.70276647,21.70276647,21.70646108,,-82.28171587,-9.726206997,,,
88.80000008,634.5192032,97.19010925,97.19010925,97.20662689,170.6494446,170.6516418,4.483130455,0.989841543,0.899370421,V(3.5438638069141,0.007781094, -9.05887950544931),17.69158253,5.647276759,9.786608955,-84.42561016,11.38731318,21.6790723,21.6790723,21.6827567,,-83.64685143,-9.750968264,,,
88.94000008,622.6177276,97.08230591,97.08230591,97.09880066,170.4605865,170.4623413,4.483130455,0.990011562,0.900989818,V(3.54259367708626,0.007640473, -9.06122502937712),21.27283489,5.507427654,9.786997643,-85.78844471,11.27978955,21.65502585,21.65502585,21.65870515,,-85.01053959,-9.740629757,,,
89.08000008,610.5255119,96.97292328,96.97292328,96.98940277,170.2689514,170.2702942,4.483130455,0.990184308,0.902637526,V(3.54138931698648,0.007496661, -9.06133683582987),25.19709958,5.367556195,9.787392573,-87.15176274,11.1694915,21.63062714,21.63062714,21.63430303,,-86.37296955,-9.73164253,,,
89.22000008,598.2424141,96.86199188,96.86199188,96.87844849,170.0746002,170.0755005,4.483130455,0.990359779,0.904313771,V(3.54064845758264,0.007352055, -9.05974574736913),29.46767502,5.227700619,9.787793744,-88.514544,11.05633511,21.60588295,21.60588295,21.60955374,,-87.73641309,-9.738882434,,,
89.36000008,585.7685929,96.74952698,96.74952698,96.76594543,169.877533,169.8779907,4.483130455,0.990537976,0.906018705,V(3.54105718384355,0.00721235, -9.06047104302891),34.08795046,5.087818201,9.78820116,-89.87799118,10.94023362,21.58079671,21.58079671,21.58445899,,-89.09872258,-9.730782048,,,
89.50000008,573.103725,96.63550568,96.63550568,96.65190887,169.6777649,169.6777954,4.483130455,0.990718901,0.907752326,V(3.54195760721378,0.007067912, -9.06151632962239),39.06276027,4.947922413,9.788614826,-91.24170262,10.82108961,21.5553633,21.5553633,21.55902217,,-90.46334182,-9.747280309,,,
89.64000008,560.2482165,96.51997375,96.51997375,96.53633118,169.4753113,169.4748993,4.483130455,0.990902553,0.909514937,V(3.54118356238601,0.006922196, -9.06212577235211),44.39145904,4.808070097,9.789034736,-92.60406609,10.6988058,21.52959293,21.52959293,21.53324159,,-91.82506048,-9.726561785,,,
89.78000008,547.2016185,96.40291595,96.40291595,96.41926575,169.2702026,169.2693787,4.483130455,0.991088931,0.911306461,V(3.54095877214457,0.006775925, -9.06198699283896),50.08114948,4.668162634,9.789460898,-93.96792678,10.57326937,21.5034822,21.5034822,21.50712916,,-93.18998572,-9.749466037,,,
89.92000008,533.9643202,96.28437805,96.28437805,96.30068207,169.0624542,169.061203,4.483130455,0.991278036,0.913127125,V(3.54005482125615,0.006632007, -9.05891298223875),56.13133862,4.528292718,9.789893306,-95.33056727,10.44436733,21.47704133,21.47704133,21.48067807,,-94.55213086,-9.729608094,,,
90.06000008,520.5363604,96.16433716,96.16433716,96.18061829,168.8520966,168.8504181,4.483130455,0.991469865,0.914977079,V(3.53748626636076,0.006494833, -9.0628852899392),62.55124557,4.388388979,9.790331965,-96.69415918,10.31197436,21.45026519,21.45026519,21.45389684,,-95.91399852,-9.727626183,,,
90.20000008,506.9172878,96.04282379,96.04282379,96.0590744,168.6391602,168.6370392,4.483130455,0.991664422,0.916856398,V(3.53357864158829,0.006351644, -9.06290491228037),69.34111124,4.248497663,9.790776875,-98.05714852,10.17595019,21.42316061,21.42316061,21.42678545,,-97.27908988,-9.750652516,,,
90.34000008,493.1072446,95.91984558,95.91984558,95.93606567,168.4236298,168.4210968,4.483130455,0.991861706,0.918765309,V(3.53303747682158,0.006206811, -9.06630484297096),76.50691807,4.108569898,9.791228044,-99.42127933,10.03614914,21.39572929,21.39572929,21.39934732,,-98.64316578,-9.743399271,,,
90.48000008,479.1064213,95.79542542,95.79542542,95.81160736,168.2055511,168.2026062,4.483130455,0.992061718,0.920703887,V(3.53516329063358,0.006055855, -9.06747858391584),84.05249814,3.968624784,9.791685468,-100.7858625,9.892413613,21.36797632,21.36797632,21.37158584,,-100.0058805,-9.733676329,,,
90.62000008,464.9145709,95.66956329,95.66956329,95.68570709,167.9849548,167.9815826,4.483130455,0.992264459,0.922672357,V(3.53721718825101,0.005910915, -9.0696196319188),91.97905681,3.828693982,9.792149154,-102.1498821,9.744567463,21.33990172,21.33990172,21.34350273,,-101.3703598,-9.74628118,,,
